title,description,url,date,domain,text
AP FACT CHECK: No Trump order to deport welfare immigrants,AP FACT CHECK: No Trump order to deport welfare immigrants,http://www.taiwannews.com.tw/en/news/3095546,2017-02-15 16:58:00,www.taiwannews.com.tw,AP FACT CHECK: No Trump order to deport welfare immigrants AP FACT CHECK: No Trump order to deport welfare immigrants
'Alternative facts' remark tops 2017 list of notable quotes,'Alternative facts' remark tops 2017 list of notable quotes,https://www.taiwannews.com.tw/en/news/3318491,2017-12-12 13:15:00,www.taiwannews.com.tw,'Alternative facts' remark tops 2017 list of notable quotes 'Alternative facts' remark tops 2017 list of notable quotes
Tick tock of terror: New details in Hawaii missile timeline,Tick tock of terror: New details in Hawaii missile timeline,https://www.taiwannews.com.tw/en/news/3354720,2018-02-03 00:00:00,www.taiwannews.com.tw,Tick tock of terror: New details in Hawaii missile timeline Tick tock of terror: New details in Hawaii missile timeline
Kenya awaits opposition leader's 'swearing in',Kenya awaits opposition leader's 'swearing in',https://www.taiwannews.com.tw/en/news/3354124,2018-01-30 16:02:00,www.taiwannews.com.tw,Kenya awaits opposition leader's 'swearing in' Kenya awaits opposition leader's 'swearing in'
Reynolds keeping donations from firm that did pro-Saudi work,Reynolds keeping donations from firm that did pro-Saudi work,https://www.taiwannews.com.tw/en/news/3354824,2018-01-31 22:18:00,www.taiwannews.com.tw,Reynolds keeping donations from firm that did pro-Saudi work Reynolds keeping donations from firm that did pro-Saudi work
"Study: Most drivers, not just young, are taking risks","Study: Most drivers, not just young, are taking risks",http://www.taiwannews.com.tw/en/news/3095358,2017-02-15 13:03:00,www.taiwannews.com.tw,"Study: Most drivers, not just young, are taking risks Study: Most drivers, not just young, are taking risks"
Europe's sunny weather makes for a sorry summer in Reykjavik,Europe's sunny weather makes for a sorry summer in Reykjavik,https://www.taiwannews.com.tw/en/news/3473938,2018-07-04 00:00:00,www.taiwannews.com.tw,Europe's sunny weather makes for a sorry summer in Reykjavik Europe's sunny weather makes for a sorry summer in Reykjavik
Children’s Hospital Los Angeles Third Annual Make March Matter™ Campaign Raises $2 Million,Children’s Hospital Los Angeles Third Annual Make March Matter™ Campaign Raises $2 Million,https://www.taiwannews.com.tw/en/news/3413649,2018-04-24 19:01:00,www.taiwannews.com.tw,Children’s Hospital Los Angeles Third Annual Make March Matter™ Campaign Raises $2 Million Children’s Hospital Los Angeles Third Annual Make March Matter™ Campaign Raises $2 Million
US declares Laos casino operators a criminal network,US declares Laos casino operators a criminal network,https://www.taiwannews.com.tw/en/news/3354401,2018-01-31 03:05:00,www.taiwannews.com.tw,US declares Laos casino operators a criminal network US declares Laos casino operators a criminal network
'Infinity War' caps a decade of success for Marvel Studios,'Infinity War' caps a decade of success for Marvel Studios,https://www.taiwannews.com.tw/en/news/3413397,2018-04-25 01:56:00,www.taiwannews.com.tw,'Infinity War' caps a decade of success for Marvel Studios 'Infinity War' caps a decade of success for Marvel Studios
"Hutton continues to roll, Blues shut down Canadiens 3-1","Hutton continues to roll, Blues shut down Canadiens 3-1",https://www.taiwannews.com.tw/en/news/3354645,2018-01-31 11:57:00,www.taiwannews.com.tw,"Hutton continues to roll, Blues shut down Canadiens 3-1 Hutton continues to roll, Blues shut down Canadiens 3-1"
"AmericanTours International Honored as Leading Visit USA Travel Company with Top Britain, Germany and China Tour Operators","AmericanTours International Honored as Leading Visit USA Travel Company with Top Britain, Germany and China Tour Operators",https://www.taiwannews.com.tw/en/news/3444538,2018-05-31 04:27:00,www.taiwannews.com.tw,"AmericanTours International Honored as Leading Visit USA Travel Company with Top Britain, Germany and China Tour Operators AmericanTours International Honored as Leading Visit USA Travel Company with Top Britain, Germany and China Tour Operators"
CAA to form legal defense fund for harassment victims,CAA to form legal defense fund for harassment victims,https://www.taiwannews.com.tw/en/news/3318309,2017-12-12 10:00:00,www.taiwannews.com.tw,CAA to form legal defense fund for harassment victims CAA to form legal defense fund for harassment victims
"The Latest: Branch fell from 100-year-old tree, killing 2","The Latest: Branch fell from 100-year-old tree, killing 2",https://www.taiwannews.com.tw/en/news/3474386,2018-07-05 02:47:00,www.taiwannews.com.tw,"The Latest: Branch fell from 100-year-old tree, killing 2 The Latest: Branch fell from 100-year-old tree, killing 2"
"In Egypt election, el-Sissi imposes stability over democracy","In Egypt election, el-Sissi imposes stability over democracy",https://www.taiwannews.com.tw/en/news/3386147,2018-03-20 14:15:00,www.taiwannews.com.tw,"In Egypt election, el-Sissi imposes stability over democracy In Egypt election, el-Sissi imposes stability over democracy"
"Sanders 'sickened,' shooter possibly linked to '16 campaign","Sanders 'sickened,' shooter possibly linked to '16 campaign",http://www.taiwannews.com.tw/en/news/3188119,2017-06-15 04:03:00,www.taiwannews.com.tw,"Sanders 'sickened,' shooter possibly linked to '16 campaign Sanders 'sickened,' shooter possibly linked to '16 campaign"
"Jets sign LB Brandon Copeland, re-sign DL Xavier Cooper","Jets sign LB Brandon Copeland, re-sign DL Xavier Cooper",https://www.taiwannews.com.tw/en/news/3385906,2018-03-20 09:35:00,www.taiwannews.com.tw,"Jets sign LB Brandon Copeland, re-sign DL Xavier Cooper Jets sign LB Brandon Copeland, re-sign DL Xavier Cooper"
Review: A star is born in Oscar-nominee 'A Fantastic Woman',Review: A star is born in Oscar-nominee 'A Fantastic Woman',https://www.taiwannews.com.tw/en/news/3354542,2018-02-03 00:00:00,www.taiwannews.com.tw,Review: A star is born in Oscar-nominee 'A Fantastic Woman' Review: A star is born in Oscar-nominee 'A Fantastic Woman'
Neal Analytics Expands Executive Pool; Names John Frankovich as Chief Customer Officer,Neal Analytics Expands Executive Pool; Names John Frankovich as Chief Customer Officer,https://www.taiwannews.com.tw/en/news/3413527,2018-04-24 00:53:00,www.taiwannews.com.tw,Neal Analytics Expands Executive Pool; Names John Frankovich as Chief Customer Officer Neal Analytics Expands Executive Pool; Names John Frankovich as Chief Customer Officer
"Israel survey finds deep divisions, displeasure with leaders","Israel survey finds deep divisions, displeasure with leaders",https://www.taiwannews.com.tw/en/news/3318630,2017-12-12 16:31:00,www.taiwannews.com.tw,"Israel survey finds deep divisions, displeasure with leaders Israel survey finds deep divisions, displeasure with leaders"
Two winning tickets split NT$1.17 billion Taiwan Power Lottery jackpot,"Check your numbers to see if you are one of two lucky winners of the NT$1.17 Power Lottery jackpot.There are two winning tickets for the NT$1.17 billion Taiwan Power Lottery jackpot, one issued in Taichung and the other in Tainan.",https://www.taiwannews.com.tw/en/news/3318299,2017-12-12 09:46:00,www.taiwannews.com.tw,"Two winning tickets split NT$1.17 billion Taiwan Power Lottery jackpot Check your numbers to see if you are one of two lucky winners of the NT$1.17 Power Lottery jackpot.There are two winning tickets for the NT$1.17 billion Taiwan Power Lottery jackpot, one issued in Taichung and the other in Tainan."
"West Indies 106-5 at lunch on day 4, 2nd test vs NZ","West Indies 106-5 at lunch on day 4, 2nd test vs NZ",https://www.taiwannews.com.tw/en/news/3318265,2017-12-12 08:19:00,www.taiwannews.com.tw,"West Indies 106-5 at lunch on day 4, 2nd test vs NZ West Indies 106-5 at lunch on day 4, 2nd test vs NZ"
"Ovechkin helps Capitals beat Golden Knights 3-2, even series","Ovechkin helps Capitals beat Golden Knights 3-2, even series",https://www.taiwannews.com.tw/en/news/3444738,2018-05-31 21:00:00,www.taiwannews.com.tw,"Ovechkin helps Capitals beat Golden Knights 3-2, even series Ovechkin helps Capitals beat Golden Knights 3-2, even series"
"Curry, Durant committed to keeping Golden State on top","Curry, Durant committed to keeping Golden State on top",http://www.taiwannews.com.tw/en/news/3188164,2017-06-15 06:31:00,www.taiwannews.com.tw,"Curry, Durant committed to keeping Golden State on top Curry, Durant committed to keeping Golden State on top"
Dangerous winds persist as wildfires roar in California,Dangerous winds persist as wildfires roar in California,https://www.taiwannews.com.tw/en/news/3318606,2017-12-12 16:02:00,www.taiwannews.com.tw,Dangerous winds persist as wildfires roar in California Dangerous winds persist as wildfires roar in California
Bond set for Polish-born doctor jailed for 1992 misdemeanors,Bond set for Polish-born doctor jailed for 1992 misdemeanors,https://www.taiwannews.com.tw/en/news/3355074,2018-02-01 08:38:00,www.taiwannews.com.tw,Bond set for Polish-born doctor jailed for 1992 misdemeanors Bond set for Polish-born doctor jailed for 1992 misdemeanors
Many people of color not won over by Trump call for unity,Many people of color not won over by Trump call for unity,https://www.taiwannews.com.tw/en/news/3355181,2018-02-01 13:26:00,www.taiwannews.com.tw,Many people of color not won over by Trump call for unity Many people of color not won over by Trump call for unity
Australians commemorate 103rd anniversary of Turkish battle,Australians commemorate 103rd anniversary of Turkish battle,https://www.taiwannews.com.tw/en/news/3413709,2018-04-25 06:26:00,www.taiwannews.com.tw,Australians commemorate 103rd anniversary of Turkish battle Australians commemorate 103rd anniversary of Turkish battle
El Salvador: Constitutional ban on same-sex marriage blocked,El Salvador: Constitutional ban on same-sex marriage blocked,https://www.taiwannews.com.tw/en/news/3355093,2018-02-01 10:18:00,www.taiwannews.com.tw,El Salvador: Constitutional ban on same-sex marriage blocked El Salvador: Constitutional ban on same-sex marriage blocked
Seth Meyers' 'Closer Look' segments are 'Late Night' staple,Seth Meyers' 'Closer Look' segments are 'Late Night' staple,http://www.taiwannews.com.tw/en/news/3188087,2017-06-15 03:01:00,www.taiwannews.com.tw,Seth Meyers' 'Closer Look' segments are 'Late Night' staple Seth Meyers' 'Closer Look' segments are 'Late Night' staple
Publisher of Argentina's Clarin paper Herrera de Noble dies,Publisher of Argentina's Clarin paper Herrera de Noble dies,http://www.taiwannews.com.tw/en/news/3188090,2017-06-15 03:15:00,www.taiwannews.com.tw,Publisher of Argentina's Clarin paper Herrera de Noble dies Publisher of Argentina's Clarin paper Herrera de Noble dies
"Spain PM urges Catalonia to opt for ""clean candidate""","Spain PM urges Catalonia to opt for ""clean candidate""",https://www.taiwannews.com.tw/en/news/3354123,2018-02-03 00:00:00,www.taiwannews.com.tw,"Spain PM urges Catalonia to opt for ""clean candidate"" Spain PM urges Catalonia to opt for ""clean candidate"""
"Reports: Gouri, Israeli poet of founding generation, dies","Reports: Gouri, Israeli poet of founding generation, dies",https://www.taiwannews.com.tw/en/news/3354714,2018-01-31 16:24:00,www.taiwannews.com.tw,"Reports: Gouri, Israeli poet of founding generation, dies Reports: Gouri, Israeli poet of founding generation, dies"
"Lawsuit: Teen prisoner raped by inmate, infected with HIV","Lawsuit: Teen prisoner raped by inmate, infected with HIV",https://www.taiwannews.com.tw/en/news/3354512,2018-01-31 07:06:00,www.taiwannews.com.tw,"Lawsuit: Teen prisoner raped by inmate, infected with HIV Lawsuit: Teen prisoner raped by inmate, infected with HIV"
Judge: Not enough evidence to charge ex-US Olympian in PR,Judge: Not enough evidence to charge ex-US Olympian in PR,https://www.taiwannews.com.tw/en/news/3353783,2018-01-27 08:19:00,www.taiwannews.com.tw,Judge: Not enough evidence to charge ex-US Olympian in PR Judge: Not enough evidence to charge ex-US Olympian in PR
Game on: Tragedy won't stop congressional baseball game,Game on: Tragedy won't stop congressional baseball game,http://www.taiwannews.com.tw/en/news/3188082,2017-06-15 00:00:00,www.taiwannews.com.tw,Game on: Tragedy won't stop congressional baseball game Game on: Tragedy won't stop congressional baseball game
New leader of Olympic boxing body linked to organized crime,New leader of Olympic boxing body linked to organized crime,https://www.taiwannews.com.tw/en/news/3353773,2018-01-28 00:46:00,www.taiwannews.com.tw,New leader of Olympic boxing body linked to organized crime New leader of Olympic boxing body linked to organized crime
Facebook says it's banned 'misleading' financial ads,Facebook says it's banned 'misleading' financial ads,https://www.taiwannews.com.tw/en/news/3354466,2018-01-31 05:25:00,www.taiwannews.com.tw,Facebook says it's banned 'misleading' financial ads Facebook says it's banned 'misleading' financial ads
Avalara Names Danny Fields EVP Engineering and CTO,Avalara Names Danny Fields EVP Engineering and CTO,https://www.taiwannews.com.tw/en/news/3444397,2018-05-30 23:01:00,www.taiwannews.com.tw,Avalara Names Danny Fields EVP Engineering and CTO Avalara Names Danny Fields EVP Engineering and CTO
